x	y
15.7	4.29969
15.69	4.29979
15.68	4.29989
15.67	4.29999
15.66	4.30009
15.65	4.30019
15.64	4.30029
15.63	4.30039
15.62	4.3005
15.61	4.3006
15.6	4.3007
15.59	4.3008
15.58	4.3009
15.57	4.301
15.56	4.30111
15.55	4.30121
15.54	4.30131
15.53	4.30141
15.52	4.30151
15.51	4.30162
15.5	4.30172
15.49	4.30182
15.48	4.30193
15.47	4.30203
15.46	4.30213
15.45	4.30224
15.44	4.30234
15.43	4.30244
15.42	4.30255
15.41	4.30265
15.4	4.30276
15.39	4.30286
15.38	4.30297
15.37	4.30307
15.36	4.30317
15.35	4.30328
15.34	4.30338
15.33	4.30349
15.32	4.3036
15.31	4.3037
15.3	4.30381
15.29	4.30391
15.28	4.30402
15.27	4.30412
15.26	4.30423
15.25	4.30434
15.24	4.30444
15.23	4.30455
15.22	4.30466
15.21	4.30476
15.2	4.30487
15.19	4.30498
15.18	4.30509
15.17	4.30519
15.16	4.3053
15.15	4.30541
15.14	4.30552
15.13	4.30562
15.12	4.30573
15.11	4.30584
15.1	4.30595
15.09	4.30606
15.08	4.30617
15.07	4.30628
15.06	4.30639
15.05	4.3065
15.04	4.3066
15.03	4.30671
15.02	4.30682
15.01	4.30693
15	4.30704
14.99	4.30715
14.98	4.30726
14.97	4.30737
14.96	4.30749
14.95	4.3076
14.94	4.30771
14.93	4.30782
14.92	4.30793
14.91	4.30804
14.9	4.30815
14.89	4.30826
14.88	4.30838
14.87	4.30849
14.86	4.3086
14.85	4.30871
14.84	4.30883
14.83	4.30894
14.82	4.30905
14.81	4.30916
14.8	4.30928
14.79	4.30939
14.78	4.3095
14.77	4.30962
14.76	4.30973
14.75	4.30985
14.74	4.30996
14.73	4.31007
14.72	4.31019
14.71	4.3103
14.7	4.31042
14.69	4.31053
14.68	4.31065
14.67	4.31076
14.66	4.31088
14.65	4.31099
14.64	4.31111
14.63	4.31123
14.62	4.31134
14.61	4.31146
14.6	4.31157
14.59	4.31169
14.58	4.31181
14.57	4.31192
14.56	4.31204
14.55	4.31216
14.54	4.31228
14.53	4.31239
14.52	4.31251
14.51	4.31263
14.5	4.31275
14.49	4.31287
14.48	4.31298
14.47	4.3131
14.46	4.31322
14.45	4.31334
14.44	4.31346
